4.166774e-01	1.498195e-01	4.166774e-01	3.732446e-04	1.308477e-05	7.444282e-04	2.080403e-04	9.102966e-04	8.605942e-04	8.999126e-05	2.173727e-04	9.951979e-05	2.625705e-04	1.354227e-04	1.719861e-04	2.027075e-04	6.230586e-04	2.754437e-03	5.147911e-04	2.172838e-03	1.405694e-03	9.172354e-04	1.494406e-03	1.025429e-03	1.643884e-06	4.631861e-04	3.826578e-04	3.731929e-06	1.408376e-04	1.511257e-03	2.714876e-04	2.573979e-05	
8.281511e-01	-5.366436e-01	8.281511e-01	2.983184e-03	1.935938e-04	2.396359e-05	2.760903e-04	1.666287e-04	4.727507e-05	3.859304e-04	6.896707e-02	1.277236e-04	3.476773e-04	1.804052e-04	6.815941e-05	6.412231e-04	1.266796e-04	3.615707e-04	5.617416e-04	1.834600e-03	1.383152e-04	1.232346e-03	1.425642e-04	5.515325e-05	6.528238e-04	9.486351e-05	3.980129e-05	1.623283e-05	5.473987e-04	5.110300e-04	1.400402e-03	1.289976e-04	
2.274932e-01	3.544388e-01	2.274932e-01	1.007818e-04	2.296885e-04	2.085061e-05	1.814119e-03	9.124905e-04	2.729076e-05	7.070100e-06	7.486615e-05	1.222637e-03	2.584856e-04	3.835207e-04	6.026358e-04	8.152624e-04	6.813753e-04	4.706862e-05	7.090077e-04	2.334326e-03	1.033592e-04	8.676359e-04	1.730480e-03	6.784860e-05	5.576769e-04	3.014912e-03	3.092980e-04	7.605073e-04	4.140448e-04	1.991459e-05	2.412570e-04	9.900022e-05	
4.129913e-01	1.971350e-01	4.129913e-01	1.516455e-03	7.226027e-05	1.799306e-04	2.517470e-04	1.160250e-03	5.688158e-05	2.184994e-04	3.496438e-04	1.297373e-04	4.406475e-04	1.798974e-04	6.942478e-04	2.043255e-04	1.866632e-04	1.090961e-03	2.365926e-04	2.154058e-03	7.175458e-04	4.332030e-03	1.461164e-04	8.204206e-04	5.949265e-04	4.758740e-04	3.813646e-04	1.203516e-04	7.770929e-05	2.940496e-04	2.137218e-04	2.329147e-04	
2.337843e-01	3.156732e-01	2.337843e-01	4.312491e-04	2.242944e-04	1.183620e-03	5.236680e-04	9.252983e-04	1.347391e-05	5.523739e-04	6.099230e-04	4.015843e-05	2.460732e-04	1.630570e-04	4.553328e-04	3.182856e-04	1.479555e-04	4.616699e-04	4.554935e-04	1.824014e-03	1.816533e-04	5.259108e-05	1.280300e-03	1.791791e-05	3.592707e-05	1.511015e-03	3.786393e-04	4.508289e-04	7.856276e-04	4.491375e-04	2.316730e-04	2.225075e-06	
8.252650e-01	-4.903042e-01	8.252650e-01	4.916368e-04	1.732967e-04	9.057345e-05	5.865473e-04	8.904132e-04	1.430491e-04	2.154511e-04	7.372191e-05	9.541834e-05	2.580773e-04	6.389548e-04	1.085739e-04	2.994732e-04	2.203490e-02	7.249447e-04	4.827503e-04	1.038966e-04	1.901128e-04	2.218783e-03	2.040881e-03	9.093656e-05	6.852076e-04	5.470855e-04	3.040317e-05	7.845201e-04	3.435915e-04	1.640685e-03	1.299869e-03	1.141477e-03	
6.268866e-01	-2.580879e-01	6.268866e-01	2.169094e-03	1.098560e-04	9.681866e-05	6.656539e-04	1.004443e-04	2.974861e-05	1.353055e-04	1.660089e-06	8.185699e-04	1.772951e-04	4.974678e-04	6.025179e-04	2.930532e-04	1.275550e-04	4.871380e-04	1.241612e-04	6.432334e-04	1.091690e-03	7.866329e-04	7.162774e-04	3.024312e-04	1.273540e-04	1.372689e-04	2.463040e-04	8.768081e-04	1.744427e-04	9.484694e-06	1.197109e-03	2.031149e-04	
8.427077e-01	-7.053664e-01	8.427077e-01	4.154447e-04	1.953650e-04	2.459812e-05	1.798795e-03	8.179700e-04	8.598882e-06	1.644546e-05	8.371066e-05	4.172632e-03	4.370957e-04	2.411730e-04	8.009149e-04	4.419522e-04	1.380947e-03	2.383429e-04	7.412465e-04	1.345677e-03	6.926342e-05	1.316955e-03	2.153054e-04	2.501391e-04	1.965634e-05	3.014912e-03	3.063322e-04	7.604237e-04	4.140448e-04	3.935318e-06	1.763306e-01	1.031512e-04	
2.064511e-01	5.067597e-01	2.064511e-01	1.384933e-05	1.153929e-04	5.553069e-06	2.030657e-04	2.875962e-05	8.237304e-05	5.039048e-04	2.173087e-04	1.165258e-03	1.405679e-04	1.122033e-04	5.993669e-04	8.816699e-05	4.378666e-04	1.015637e-03	4.195987e-05	1.445024e-03	1.055107e-03	2.860869e-04	1.752261e-04	3.369663e-05	1.365816e-04	1.385493e-03	2.069023e-04	5.287879e-05	9.740689e-05	1.113452e-03	4.127739e-04	1.448232e-05	
6.395126e-01	-3.980143e-01	6.395126e-01	3.149164e-04	3.429981e-03	1.571035e-04	2.746912e-05	9.052344e-04	8.983931e-04	1.514067e-05	1.310072e-03	1.056345e-03	1.693739e-04	3.146519e-03	1.973931e-04	8.444968e-04	8.958574e-04	6.959641e-04	1.445074e-02	1.970970e-03	9.383939e-04	2.226609e-04	1.501121e-03	4.003114e-05	1.061442e-03	1.126879e-04	4.465834e-04	6.507196e-04	1.456923e-04	3.179624e-04	4.882189e-04	1.098167e-05	
6.295448e-01	-2.940395e-01	6.295448e-01	2.799919e-03	1.733425e-04	1.598256e-06	2.150235e-04	9.341727e-04	6.081507e-05	3.278071e-06	4.840296e-04	9.933861e-04	1.779267e-04	5.158922e-04	5.567668e-04	2.501842e-04	1.379552e-03	8.812072e-04	5.261830e-04	1.511182e-03	9.345862e-04	5.346021e-04	1.916779e-04	2.043112e-05	1.182005e-04	8.030795e-05	1.251062e-04	2.874199e-04	9.637695e-05	1.690690e-03	2.411505e-03	1.314977e-05	
4.185287e-01	1.255230e-01	4.185287e-01	1.481681e-04	6.789147e-05	1.812010e-05	5.225604e-04	4.588421e-04	8.690770e-04	6.449931e-05	2.840427e-04	6.422163e-04	1.418463e-04	1.737373e-04	3.635563e-05	3.110751e-04	7.030600e-04	8.694115e-04	3.008741e-04	2.142253e-04	1.332134e-04	1.234140e-03	1.406670e-04	7.944234e-05	1.951448e-03	2.624901e-04	7.844234e-05	2.650453e-05	4.456331e-04	1.800954e-03	1.934289e-04	4.709014e-06	
6.432284e-01	-4.283761e-01	6.432284e-01	1.663055e-04	1.109089e-04	1.968389e-06	9.713544e-05	1.066862e-04	8.725047e-04	9.064473e-06	1.536332e-03	9.162143e-04	2.681473e-04	4.142426e-04	5.937310e-04	4.639988e-04	6.838229e-04	4.422439e-04	2.143132e-04	4.673275e-04	1.026163e-03	1.122415e-04	1.332020e-03	1.710729e-05	4.253328e-04	3.760138e-05	9.056678e-05	7.114886e-05	2.710023e-04	4.861647e-04	1.264726e-03	2.269981e-04	
8.374215e-01	-6.830627e-01	8.374215e-01	1.803822e-03	8.886082e-04	6.869744e-05	1.945320e-04	8.980202e-04	4.667359e-05	1.238760e-04	3.450536e-05	8.666948e-04	2.633296e-04	9.666648e-04	1.171636e-02	5.207502e-05	8.973100e-04	1.025627e-03	2.234315e-04	2.180205e-03	1.431109e-03	2.146710e-05	1.703575e-04	2.647818e-03	2.823957e-04	6.442571e-05	3.800131e-04	7.982079e-04	4.260666e-04	4.151965e-04	3.209954e-04	1.457732e-05	
1.195521e-03	9.680825e-01	1.195521e-03	9.416848e-05	1.176033e-04	2.618526e-05	2.734326e-04	1.008223e-04	1.757395e-05	5.039740e-04	5.238416e-04	7.956090e-04	3.502062e-04	6.459109e-05	7.867847e-05	4.844188e-04	1.494477e-04	1.164945e-04	5.507514e-04	4.239744e-04	1.810603e-04	8.771845e-04	5.997037e-05	7.416099e-05	6.503741e-04	1.046560e-04	3.523363e-04	5.820985e-06	4.230005e-04	2.993985e-04	1.075360e-03	8.993932e-05	
4.273768e-01	2.905698e-02	4.273768e-01	1.527711e-04	1.064607e-04	3.905492e-06	4.732113e-04	8.860491e-04	2.974373e-05	5.088638e-04	2.178434e-04	1.147018e-03	2.979060e-04	8.040531e-04	5.455993e-04	2.285669e-04	6.401013e-04	4.407550e-04	7.681545e-04	1.618453e-04	1.790311e-02	1.125078e-03	1.423208e-04	1.019214e-03	1.276948e-04	1.384898e-03	2.003911e-04	2.605650e-04	2.702886e-04	1.649623e-03	3.369706e-04	2.060189e-04	
1.937277e-01	6.013737e-01	1.937277e-01	2.129894e-03	9.808363e-04	3.538964e-05	1.805756e-04	4.676880e-04	1.665610e-04	3.909309e-04	2.035155e-04	8.426293e-04	1.741714e-04	4.974678e-04	5.891750e-04	1.081328e-04	6.018093e-04	3.355562e-04	3.017063e-04	1.834119e-03	1.418177e-04	1.233900e-03	1.009980e-04	2.781971e-04	7.759637e-04	4.912775e-05	1.134834e-04	2.665399e-04	1.250684e-04	4.718634e-04	1.206652e-03	2.299556e-04	
4.235111e-01	6.691794e-02	4.235111e-01	7.709652e-05	1.746900e-04	1.064681e-04	6.101322e-04	1.192643e-03	1.579130e-04	1.457397e-04	2.282258e-04	7.941379e-04	4.365251e-04	1.798723e-04	6.025176e-04	1.800280e-04	2.736113e-04	5.060549e-04	4.796672e-04	2.363878e-03	3.205528e-04	5.397891e-04	1.470143e-04	1.965887e-04	5.945084e-04	4.790326e-04	2.992750e-04	7.349154e-04	1.058330e-04	9.377500e-05	1.417662e-03	8.678230e-05	
2.242218e-01	3.759798e-01	2.242218e-01	1.480118e-04	9.604912e-04	7.364552e-04	9.373228e-05	9.050796e-04	4.479518e-05	8.285413e-05	1.775969e-04	8.741647e-04	2.633296e-04	9.666648e-04	7.965361e-04	5.207502e-05	6.771278e-04	8.693374e-04	2.243583e-04	2.180205e-03	7.111881e-04	1.217306e-04	1.672414e-04	2.674527e-03	6.321794e-04	5.736700e-05	3.800131e-04	7.982079e-04	7.791144e-05	4.151965e-04	1.303221e-03	1.941297e-05	
6.254858e-01	-2.371471e-01	6.254858e-01	1.435508e-04	2.301976e-04	2.039256e-05	4.812020e-04	9.127210e-04	1.716494e-04	1.933142e-04	1.601135e-04	1.114899e-03	3.081267e-04	3.993520e-04	5.777134e-04	1.897787e-04	4.734200e-04	4.191116e-04	7.692619e-04	1.829658e-04	1.396098e-03	1.326815e-03	4.422349e-05	4.941300e-05	8.601351e-05	1.298195e-03	3.817421e-04	8.027734e-04	9.488702e-05	1.691879e-03	3.176658e-04	2.160459e-04	
2.094299e-01	4.906128e-01	2.094299e-01	1.434302e-04	8.520850e-05	3.239743e-06	1.295247e-03	1.023121e-04	4.226461e-05	8.966570e-06	4.632312e-04	1.207522e-03	1.724404e-04	1.651296e-04	6.009022e-04	8.168293e-04	6.583955e-04	4.311363e-03	2.414518e-04	1.380452e-04	2.245583e-02	1.128012e-03	6.082924e-04	6.346760e-05	1.411954e-04	1.466239e-03	6.775928e-05	2.604520e-04	2.664004e-04	4.279535e-04	1.644836e-03	2.021431e-04	
2.118685e-01	4.657366e-01	2.118685e-01	1.766156e-04	3.166817e-05	8.033166e-04	6.566976e-04	1.281601e-04	1.993080e-05	5.091710e-04	1.236144e-03	8.225560e-04	1.729326e-04	4.935877e-04	5.428643e-05	3.183792e-04	1.371820e-03	1.383804e-04	2.142085e-05	1.838634e-03	6.502402e-04	1.251198e-03	1.405115e-04	7.424788e-04	5.980204e-05	1.353339e-04	2.805819e-04	3.203805e-06	8.352512e-04	2.995564e-04	2.316388e-04	1.733261e-07	
6.203222e-01	-1.489460e-01	6.203222e-01	3.025558e-03	1.050102e-04	2.072174e-05	9.713544e-05	9.961976e-05	2.843036e-02	9.064473e-06	1.555385e-03	9.162143e-04	2.627211e-04	4.059693e-04	5.937310e-04	2.952156e-04	1.252989e-03	4.422439e-04	2.143132e-04	4.673275e-04	1.026163e-03	1.092849e-04	1.332020e-03	1.093250e-04	4.253328e-04	3.760138e-05	9.056678e-05	7.114886e-05	8.424230e-04	4.861647e-04	1.264726e-03	2.269981e-04	
1.105954e-02	8.974998e-01	1.105954e-02	1.572043e-03	2.286878e-04	9.568545e-05	3.100708e-04	1.718071e-04	1.782816e-04	8.369808e-05	2.890983e-04	8.159767e-04	3.017003e-04	3.456610e-04	3.744175e-04	4.535427e-04	9.195477e-04	2.598347e-03	4.081941e-04	1.464265e-04	1.532611e-04	4.886744e-04	1.266275e-03	8.386865e-04	1.828399e-03	4.668085e-03	4.009159e-05	1.737368e-03	8.419074e-04	4.641062e-04	2.392690e-04	6.991326e-06	
4.151067e-03	9.387127e-01	4.151067e-03	4.508869e-04	1.036459e-04	7.040042e-06	6.553837e-05	1.027246e-04	5.696870e-05	3.351923e-05	2.470402e-04	8.140286e-04	1.399307e-04	5.020545e-04	1.130013e-04	1.721049e-04	1.786562e-04	2.398343e-03	2.519756e-04	1.630280e-04	1.176683e-04	2.216859e-03	4.269516e-05	8.085105e-05	7.176055e-04	5.157526e-04	2.026087e-04	2.396558e-04	4.410595e-04	5.044589e-04	1.161232e-03	2.154989e-04	
1.522629e-02	8.791755e-01	1.522629e-02	2.113909e-03	1.065162e-04	1.054123e-04	6.424622e-04	7.217558e-04	1.678407e-04	4.805170e-04	5.407782e-04	7.705400e-04	2.458694e-04	4.141064e-04	1.390141e-04	1.819609e-02	7.143840e-04	7.576798e-04	5.471029e-04	1.692020e-04	3.196958e-04	1.526394e-03	1.500365e-03	1.543385e-04	7.903746e-04	8.802446e-05	2.073124e-04	1.527647e-05	1.644081e-04	4.584988e-05	1.193147e-03	5.189744e-05	
6.244389e-01	-2.108289e-01	6.244389e-01	6.709431e-05	1.879354e-04	9.565011e-05	3.056243e-02	8.776600e-04	1.029304e-03	1.118926e-04	1.178426e-03	8.028053e-04	1.836018e-04	4.725862e-04	5.993669e-04	1.774943e-04	1.508142e-03	7.142266e-04	5.263268e-04	1.511055e-03	1.718259e-03	3.898476e-03	1.238434e-03	2.238301e-04	6.530609e-04	1.406904e-04	1.962407e-02	5.495695e-04	1.865284e-04	2.203939e-04	3.665017e-04	9.168147e-07	
4.839202e-02	7.362637e-01	4.839202e-02	5.533603e-05	6.634475e-05	1.235302e-04	1.216372e-03	1.356390e-04	2.277437e-04	1.053460e-04	2.428795e-04	1.465967e-04	2.581635e-04	4.968143e-04	4.095743e-05	2.041229e-03	1.395107e-03	2.829818e-04	4.756378e-04	2.334921e-03	1.041940e-03	5.063929e-04	1.307745e-03	8.733710e-05	7.152536e-04	1.190937e-04	1.654762e-04	3.940159e-04	1.443672e-04	1.046478e-03	1.163121e-03	2.272780e-04	
8.317517e-01	-6.083383e-01	8.317517e-01	1.504375e-04	3.105610e-04	2.570219e-06	2.095417e-04	9.077958e-04	2.081985e-04	2.277603e-04	4.979819e-04	8.119722e-04	4.795924e-04	1.957787e-04	3.483752e-04	4.868341e-04	1.354715e-03	2.544373e-03	5.156691e-04	1.234890e-04	2.111646e-05	1.145032e-03	1.056388e-04	4.235239e-04	5.553325e-04	1.439537e-04	3.659288e-04	2.808018e-04	2.829563e-04	1.570383e-03	4.327746e-05	1.245283e-04	
6.323528e-01	-3.297743e-01	6.323528e-01	6.709431e-05	1.879354e-04	9.565011e-05	2.745305e-04	9.039809e-04	1.029304e-03	1.118926e-04	1.178426e-03	1.084372e-03	1.836018e-04	4.725862e-04	5.993669e-04	8.921979e-05	8.424912e-04	7.140165e-04	5.263268e-04	1.511055e-03	1.193290e-03	2.629954e-04	1.238434e-03	1.511511e-03	6.397426e-04	1.406904e-04	2.145683e-04	5.495695e-04	1.865284e-04	2.203939e-04	3.665017e-04	2.487753e-07	
6.875187e-02	6.846661e-01	6.875187e-02	2.960684e-03	9.682754e-04	8.365423e-05	2.787368e-04	1.011577e-03	1.575316e-05	3.946326e-04	5.228299e-04	1.271240e-04	3.502824e-04	5.124883e-05	3.605881e-04	6.600740e-04	2.533089e-04	7.845594e-04	5.590774e-04	8.838787e-05	1.808874e-04	8.710423e-04	1.546076e-03	7.416099e-05	2.952010e-04	9.431547e-05	5.951196e-04	4.174525e-04	1.640560e-04	5.185928e-05	1.075365e-03	1.235056e-04	
6.364928e-01	-3.744577e-01	6.364928e-01	6.938846e-05	1.105881e-04	9.565011e-05	2.798268e-04	9.039809e-04	1.029304e-03	1.019541e-07	1.178426e-03	1.060911e-03	5.576400e-03	4.750810e-04	4.937466e-04	8.858442e-05	7.134415e-04	7.339513e-04	5.263268e-04	1.844694e-04	2.123194e-05	2.629954e-04	6.854413e-05	3.594878e-04	6.512702e-04	1.091275e-04	2.147645e-04	5.495695e-04	1.887630e-04	1.761418e-03	3.593454e-04	8.490854e-05	
6.222020e-01	-1.858622e-01	6.222020e-01	3.085531e-04	1.065150e-04	1.628515e-04	2.538767e-04	7.261027e-04	4.461811e-05	2.125895e-04	5.547711e-04	1.077047e-03	2.641813e-04	2.490846e-04	1.257743e-04	3.130829e-04	7.033563e-04	8.675329e-04	5.234917e-04	2.120366e-03	9.618503e-04	1.526578e-03	9.293939e-05	1.638695e-04	6.349147e-04	2.690042e-04	4.144676e-04	1.359633e-04	8.264529e-05	2.744809e-04	4.801640e-04	4.501031e-05	
2.435494e-01	2.726923e-01	2.435494e-01	1.952792e-03	1.944430e-04	8.889623e-05	1.349295e-04	7.312979e-04	1.878801e-04	1.476883e-04	5.609677e-04	1.258653e-03	3.995262e-04	1.756221e-04	5.931511e-04	9.147187e-05	1.515801e-03	8.145730e-04	3.658534e-04	1.817455e-04	3.129216e-04	9.216597e-04	3.361284e-03	1.856315e-03	7.684507e-04	1.490037e-04	2.105251e-04	4.597169e-04	1.243278e-04	1.708378e-03	1.017977e-03	8.758397e-05	
2.511331e-01	2.501422e-01	2.511331e-01	1.583637e-04	6.022064e-05	1.966998e-06	1.568891e-04	4.803137e-04	8.279041e-04	8.963437e-05	4.663999e-04	9.858885e-04	2.713754e-04	5.581563e-04	5.464373e-04	3.110587e-04	7.062004e-04	8.215339e-04	2.999303e-04	5.695241e-05	1.219866e-04	5.185363e-04	1.714052e-04	8.072088e-05	4.870145e-04	5.973783e-05	2.250591e-04	2.239637e-05	4.405651e-04	4.442812e-04	2.651455e-04	2.700645e-05	
1.786080e-02	8.604370e-01	1.786080e-02	2.148454e-04	5.238300e-05	8.422979e-05	2.604513e-04	9.281200e-05	4.667359e-05	8.285413e-05	1.520897e-05	8.420760e-04	2.633296e-04	3.277898e-04	5.392366e-04	5.207502e-05	1.398783e-03	1.004704e-03	4.384449e-05	2.193441e-03	1.111996e-04	1.468087e-04	9.229305e-05	1.522378e-03	8.177259e-04	9.570580e-05	3.770048e-04	8.133234e-04	1.331178e-05	6.679561e-04	1.928462e-04	1.457732e-05	
8.428219e-01	-7.367782e-01	8.428219e-01	2.924502e-03	2.384517e-04	1.287336e-04	4.935187e-04	2.982452e-05	9.445370e-06	5.318591e-04	3.833842e-04	1.061118e-03	2.537123e-04	4.983165e-04	5.442335e-04	3.224071e-04	1.675626e-04	2.358813e-04	5.150224e-04	1.334985e-03	1.020726e-03	1.316684e-03	2.073207e-04	4.998960e-04	4.581875e-06	9.578943e-05	1.372530e-03	7.406529e-04	8.073467e-05	2.491876e-04	1.079862e-03	6.817542e-05	
4.259796e-01	4.630940e-02	4.259796e-01	1.801897e-04	1.908891e-05	2.074174e-05	1.297767e-03	4.879569e-04	2.067781e-04	8.367389e-05	2.921601e-05	7.676820e-04	1.787139e-04	1.628587e-04	2.226313e-02	3.526951e-04	5.277061e-03	2.582288e-03	5.327221e-04	1.511182e-03	1.458060e-03	1.220578e-03	1.624261e-04	1.072392e-05	1.897856e-03	7.694605e-05	3.817790e-04	8.211826e-04	9.825261e-05	6.481217e-06	2.411505e-03	3.535183e-06	
4.462922e-01	-1.087442e-01	4.462922e-01	2.833831e-05	5.988964e-05	1.525061e-04	5.130440e-04	9.050145e-04	1.465675e-04	6.677844e-05	3.705966e-04	1.141423e-03	1.822962e-04	2.596221e-04	5.987877e-04	1.711704e-03	9.234189e-04	2.044468e-04	1.086165e-04	1.238205e-04	3.897572e-04	1.303411e-03	1.512720e-03	5.394387e-05	5.238952e-04	6.014162e-05	1.957379e-05	2.044856e-04	9.767860e-05	4.441964e-04	3.389890e-04	5.421962e-06	
3.663780e-02	7.793565e-01	3.663780e-02	1.427712e-03	7.002667e-05	7.330637e-04	2.538767e-04	5.088633e-04	4.461811e-05	2.125895e-04	2.182613e-04	1.124824e-03	1.871384e-04	2.505914e-04	1.116760e-04	1.004202e-03	1.460527e-04	8.693374e-04	5.234917e-04	2.198927e-03	7.005218e-04	1.335428e-03	4.961363e-04	3.945402e-04	6.321794e-04	2.680992e-04	4.242000e-04	1.401902e-04	7.791144e-05	2.840742e-04	1.753971e-04	2.327379e-04	
8.359662e-01	-6.625771e-01	8.359662e-01	2.188076e-03	2.352290e-04	1.216079e-04	2.753704e-04	9.898243e-05	1.688458e-04	5.566991e-04	1.351642e-03	1.114813e-03	3.457981e-04	2.549535e-04	5.469371e-04	1.709473e-03	1.815010e-04	7.552613e-04	2.406236e-04	1.703078e-04	1.370114e-04	1.144358e-03	7.169605e-04	2.296296e-05	7.946449e-04	7.258056e-05	2.630765e-04	1.627220e-05	3.173371e-02	3.425749e-04	3.038784e-04	6.461492e-05	
2.130727e-02	8.455400e-01	2.130727e-02	1.371904e-04	7.460926e-05	1.114246e-04	9.823618e-05	1.173557e-03	8.969404e-06	5.133854e-04	3.826265e-04	1.085492e-03	2.537123e-04	4.983165e-04	8.715126e-04	4.637170e-04	1.350883e-03	2.036520e-04	2.808055e-04	7.619756e-04	3.583643e-04	3.540067e-03	2.297735e-04	2.916144e-04	1.081277e-03	1.192833e-04	4.089756e-04	7.406529e-04	8.087630e-05	1.965692e-04	1.071853e-03	5.493409e-05	
4.401694e-02	7.504979e-01	4.401694e-02	1.516310e-04	1.064607e-04	1.999124e-05	5.051951e-04	9.104085e-04	1.561568e-04	5.088638e-04	3.765420e-04	1.141631e-03	2.979060e-04	2.796899e-04	5.455993e-04	2.317920e-04	2.489493e-04	2.033278e-04	3.216515e-04	1.618213e-04	1.521137e-04	6.128615e-04	1.424249e-04	9.574602e-04	7.231840e-04	1.374971e-03	2.035452e-04	2.592217e-04	1.627146e-04	1.649623e-03	3.369706e-04	5.424671e-06	
1.896976e-01	6.276897e-01	1.896976e-01	1.766156e-04	2.545677e-05	2.660096e-05	1.748185e-04	3.325045e-05	4.144429e-04	1.975798e-06	2.345611e-04	8.733970e-04	1.782246e-04	5.206320e-04	5.512318e-05	3.183605e-04	1.569101e-04	2.701292e-03	3.824196e-04	3.956521e-04	1.577821e-04	1.973571e-04	1.227479e-03	8.213812e-04	6.514030e-04	1.025751e-03	2.644822e-04	1.216489e-05	1.251246e-04	4.620279e-04	3.336473e-04	6.391132e-07	
